Date,Open,High,Low,Close,Volume,Market Cap
"Jun 01, 2018",0.612893,0.624824,0.609069,0.623364,263088000,24019240960
"May 31, 2018",0.603452,0.621636,0.596089,0.612622,283328000,23649263616
"May 30, 2018",0.603769,0.627679,0.590058,0.605817,320604992,23661682688
"May 29, 2018",0.556084,0.610749,0.551635,0.601241,380744000,21792913408
"May 28, 2018",0.608368,0.609781,0.552299,0.552299,327903008,23841910784
"May 27, 2018",0.61204,0.612884,0.603328,0.607881,186963008,23985823744
"May 26, 2018",0.610118,0.626494,0.6038,0.612708,213242000,23910506496
"May 25, 2018",0.632924,0.636208,0.603334,0.611001,289816000,24804259840
"May 24, 2018",0.599207,0.640258,0.589272,0.631997,440532992,23482884096
"May 23, 2018",0.648634,0.649121,0.586997,0.599594,482480992,25419945984
"May 22, 2018",0.682151,0.682933,0.644588,0.645567,234712992,26733486080
"May 21, 2018",0.700441,0.703051,0.676203,0.681587,250480992,27450261504
"May 20, 2018",0.677258,0.704614,0.673348,0.700244,275614016,26541729792
"May 19, 2018",0.680759,0.69045,0.665896,0.676713,249039008,26678913024
"May 18, 2018",0.6654,0.685625,0.65339,0.680294,344944000,26077022208
"May 17, 2018",0.713388,0.714618,0.661213,0.66731,337999008,27957649408
"May 16, 2018",0.69592,0.714081,0.669438,0.714081,429641984,27273091072
"May 15, 2018",0.738938,0.752269,0.692667,0.698588,422980000,28958941184
"May 14, 2018",0.744701,0.756983,0.707693,0.740898,613462016,29184794624
"May 13, 2018",0.698085,0.758977,0.680971,0.745748,532488000,27357941760
"May 12, 2018",0.685772,0.714918,0.639771,0.696735,596684992,26875392000
"May 11, 2018",0.756578,0.761326,0.656026,0.684948,991409024,29641412608
"May 10, 2018",0.803212,0.808914,0.757342,0.758237,399324000,31468457984
"May 09, 2018",0.813393,0.819969,0.7703,0.802043,611574976,31867320320
"May 08, 2018",0.833086,0.846992,0.803568,0.81397,465040992,32638867456
"May 07, 2018",0.871214,0.871236,0.812933,0.832641,602534976,34132639744
"May 06, 2018",0.904235,0.918675,0.855972,0.871424,640057024,35426365440
"May 05, 2018",0.895562,0.922354,0.895562,0.905103,668800000,35086573568
"May 04, 2018",0.881536,0.927695,0.866922,0.895442,1007609984,34537046016
"May 03, 2018",0.85898,0.892916,0.847319,0.884466,725228992,33632360448
"May 02, 2018",0.839355,0.86428,0.831713,0.859094,544425984,32863961088
"May 01, 2018",0.838355,0.842069,0.797826,0.841407,630809024,32818413568
"Apr 30, 2018",0.871404,0.876788,0.831208,0.837938,575363968,34112151552
"Apr 29, 2018",0.864399,0.904945,0.83448,0.872778,896313984,33837930496
"Apr 28, 2018",0.812063,0.887591,0.812063,0.863804,788718976,31789191168
"Apr 27, 2018",0.851139,0.859641,0.813885,0.813885,673793024,33318862848
"Apr 26, 2018",0.801774,0.852414,0.771787,0.852414,1028590016,31386415104
"Apr 25, 2018",0.932771,0.932771,0.779231,0.800607,1614050048,36514459648
"Apr 24, 2018",0.876012,0.96561,0.873566,0.934781,1572930048,34292535296
"Apr 23, 2018",0.866578,0.88629,0.863304,0.876657,674545024,33902962688
"Apr 22, 2018",0.86682,0.911901,0.848091,0.869995,946398976,33912430592
"Apr 21, 2018",0.925021,0.925021,0.821113,0.873103,1563970048,36189405184
"Apr 20, 2018",0.791172,0.938354,0.791172,0.924465,2344069888,30952869888
"Apr 19, 2018",0.712059,0.791976,0.706841,0.791976,878328000,27857733632
"Apr 18, 2018",0.657052,0.721426,0.657052,0.708932,624049024,25705693184
"Apr 17, 2018",0.66489,0.677356,0.654346,0.656933,442352992,26012346368
"Apr 16, 2018",0.682296,0.687165,0.63861,0.663297,531996000,26693345280
"Apr 15, 2018",0.634883,0.682534,0.634143,0.682534,609636992,24838377472
"Apr 14, 2018",0.63738,0.661508,0.616307,0.632184,626268032,24936069120
"Apr 13, 2018",0.630093,0.693112,0.605816,0.638087,1245170048,24650981376
"Apr 12, 2018",0.538657,0.644518,0.506543,0.628737,1346739968,21058555904
"Apr 11, 2018",0.492568,0.548455,0.489026,0.539506,341707008,19256721408
"Apr 10, 2018",0.492134,0.493645,0.482839,0.491931,154495008,19239753728
"Apr 09, 2018",0.501201,0.512142,0.482573,0.491855,271775008,19594213376
"Apr 08, 2018",0.488227,0.501418,0.487591,0.500398,137548000,19086993408
"Apr 07, 2018",0.476851,0.495667,0.474575,0.487867,209076000,18642259968
"Apr 06, 2018",0.494781,0.49809,0.465615,0.476431,218156000,19343226880
"Apr 05, 2018",0.50195,0.505882,0.48449,0.495801,358755008,19623483392
"Apr 04, 2018",0.554569,0.563117,0.498487,0.501631,415257984,21680592896
"Apr 03, 2018",0.501533,0.562698,0.499658,0.558044,578238976,19607187456
"Apr 02, 2018",0.486067,0.510446,0.478596,0.500688,262342000,19002546176
"Apr 01, 2018",0.513854,0.515437,0.466223,0.485081,297868992,20088877056
"Mar 31, 2018",0.510617,0.529406,0.505167,0.512353,293208000,19962322944
"Mar 30, 2018",0.513268,0.531276,0.484362,0.509565,518219008,20065822720
"Mar 29, 2018",0.577767,0.57864,0.511511,0.511511,420550016,22587353088
"Mar 28, 2018",0.577511,0.594023,0.572828,0.578002,258298000,22577346560
"Mar 27, 2018",0.599026,0.604332,0.565132,0.577917,351380992,23418449920
"Mar 26, 2018",0.642683,0.644121,0.585922,0.599463,384504992,25125197824
"Mar 25, 2018",0.638632,0.657213,0.631901,0.641875,229352000,24966815744
"Mar 24, 2018",0.646214,0.679608,0.640516,0.641265,390740000,25263249408
"Mar 23, 2018",0.663111,0.663111,0.625258,0.643174,387164000,25923799040
"Mar 22, 2018",0.693145,0.701351,0.636741,0.662743,449041984,27097866240
"Mar 21, 2018",0.713055,0.72061,0.679162,0.693664,527324000,27876229120
"Mar 20, 2018",0.736759,0.736759,0.673427,0.709808,814275968,28802932736
"Mar 19, 2018",0.672126,0.74908,0.640012,0.74908,1096930048,26274572288
"Mar 18, 2018",0.634466,0.677591,0.548815,0.658777,923606016,24802369536
"Mar 17, 2018",0.687745,0.689434,0.626709,0.637856,319824000,26885122048
"Mar 16, 2018",0.699063,0.71178,0.674463,0.68926,502740000,27327555584
"Mar 15, 2018",0.702913,0.730673,0.643845,0.697269,888345024,27478089728
"Mar 14, 2018",0.789569,0.79908,0.67601,0.701902,479148992,30865598464
"Mar 13, 2018",0.798451,0.805729,0.778471,0.789711,279679008,31212996608
"Mar 12, 2018",0.832127,0.838328,0.787882,0.801048,355031008,32529475584
"Mar 11, 2018",0.795765,0.840407,0.775737,0.831122,472972000,31108007936
"Mar 10, 2018",0.854872,0.860443,0.793736,0.796627,402670016,33418606592
"Mar 09, 2018",0.826122,0.856182,0.751485,0.849761,989203008,32294725632
"Mar 08, 2018",0.872508,0.888562,0.825387,0.825857,499496000,34108028928
"Mar 07, 2018",0.924378,0.930659,0.824895,0.87121,809598016,36135747584
"Mar 06, 2018",0.954448,0.991306,0.916863,0.922887,875180032,37311221760
"Mar 05, 2018",1.01,1.08,0.956116,0.959368,1706819968,39650660352
"Mar 04, 2018",0.906008,1.03,0.895618,1.01,797225984,35417632768
"Mar 03, 2018",0.908786,0.926512,0.903604,0.907804,280852992,35526213632
"Mar 02, 2018",0.926638,0.933912,0.902286,0.910144,271036000,36226727936
"Mar 01, 2018",0.904131,0.953796,0.89063,0.928347,475256992,35346825216
"Feb 28, 2018",0.944697,0.95555,0.903787,0.904583,329529984,36932734976
"Feb 27, 2018",0.959302,0.97258,0.944977,0.947305,312712992,37503721472
"Feb 26, 2018",0.943704,0.970906,0.913403,0.956859,458612992,36893913088
"Feb 25, 2018",0.951977,0.967597,0.915279,0.943487,360271008,37217333248
"Feb 24, 2018",0.997659,1.01,0.929456,0.954402,489920000,39003295744
"Feb 23, 2018",0.934176,1.03,0.898286,0.998855,896403968,36441473024
"Feb 22, 2018",1.01,1.05,0.922458,0.941788,889707008,39487447040
"Feb 21, 2018",1.08,1.1,0.998881,1.02,871526016,42207633408
"Feb 20, 2018",1.14,1.17,1.08,1.09,806673024,44648144896
"Feb 19, 2018",1.12,1.17,1.12,1.14,556304000,43813257216
"Feb 18, 2018",1.2,1.21,1.09,1.12,1113650048,46997520384
"Feb 17, 2018",1.14,1.22,1.13,1.2,1186729984,44370235392
"Feb 16, 2018",1.14,1.15,1.11,1.14,568339008,44663255040
"Feb 15, 2018",1.14,1.16,1.11,1.15,1188530048,44433596416
"Feb 14, 2018",1.03,1.17,1.02,1.14,1457600000,40026513408
"Feb 13, 2018",1.08,1.08,1.01,1.03,921100032,42119847936
"Feb 12, 2018",1.01,1.11,1.01,1.08,1756290048,39262732288
"Feb 11, 2018",1.07,1.08,0.929767,1,2555310080,41635549184
"Feb 10, 2018",0.947251,1.3,0.947251,1.07,4682010112,36951531520
"Feb 09, 2018",0.79714,0.954428,0.77154,0.954428,1690339968,31095808000
"Feb 08, 2018",0.729252,0.80697,0.722611,0.805263,947315008,28447537152
"Feb 07, 2018",0.774576,0.805478,0.70695,0.723895,1133369984,30215620608
"Feb 06, 2018",0.705121,0.786004,0.58836,0.776393,2361139968,27506202624
"Feb 05, 2018",0.825943,0.833866,0.675827,0.691799,1286179968,32219402240
"Feb 04, 2018",0.913418,0.952947,0.796821,0.815703,1190960000,35631726592
"Feb 03, 2018",0.891992,0.974799,0.761635,0.924043,1988960000,34795925504
"Feb 02, 2018",0.960642,0.960642,0.635185,0.884784,3529760000,37473906688
"Feb 01, 2018",1.16,1.16,0.930378,0.96253,1410419968,44971470848
"Jan 31, 2018",1.13,1.19,1.04,1.16,1264029952,43800784896
"Jan 30, 2018",1.33,1.33,1.13,1.14,1134640000,51452428288
"Jan 29, 2018",1.4,1.41,1.3,1.32,1073680000,54204256256
"Jan 28, 2018",1.22,1.44,1.22,1.4,1327360000,47412498432
"Jan 27, 2018",1.22,1.24,1.19,1.22,689100992,47180193792
"Jan 26, 2018",1.31,1.33,1.13,1.22,2037570048,50706432000
"Jan 25, 2018",1.36,1.38,1.29,1.31,986067968,52811091968
"Jan 24, 2018",1.35,1.42,1.31,1.36,1853440000,52380082176
"Jan 23, 2018",1.35,1.43,1.2,1.34,2977080064,52421304320
"Jan 22, 2018",1.39,1.43,1.16,1.36,2642510080,53909807104
"Jan 21, 2018",1.58,1.58,1.34,1.38,2840750080,61061906432
"Jan 20, 2018",1.56,1.63,1.5,1.58,2346449920,60543016960
"Jan 19, 2018",1.58,1.7,1.5,1.55,3697430016,61291933696
"Jan 18, 2018",1.31,1.73,1.26,1.6,9110439936,50577063936
"Jan 17, 2018",1.18,1.38,0.897797,1.31,7251210240,45854703616
"Jan 16, 2018",1.68,1.7,0.909313,1.18,5687960064,65018384384
"Jan 15, 2018",1.86,1.9,1.67,1.68,1838460032,71909433344
"Jan 14, 2018",2.02,2.02,1.81,1.86,1978200064,78195761152
"Jan 13, 2018",2.05,2.12,1.98,2.02,2130169984,79469690880
"Jan 12, 2018",1.94,2.16,1.87,2.04,3330810112,75172454400
"Jan 11, 2018",1.98,2.25,1.62,1.95,6296119808,76711796736
"Jan 10, 2018",2.13,2.16,1.7,1.97,4833639936,82511036416
"Jan 09, 2018",2.44,2.53,1.98,2.1,3694700032,94657470464
"Jan 08, 2018",3.36,3.36,2.07,2.46,3315259904,130301689856
"Jan 07, 2018",3.09,3.49,3.08,3.38,2395150080,119818665984
"Jan 06, 2018",3.02,3.24,2.99,3.09,2777560064,117032837120
"Jan 05, 2018",3.3,3.56,2.83,3.05,6288500224,127870451712
"Jan 04, 2018",3.12,3.84,3.12,3.2,8103660032,120763162624
"Jan 03, 2018",2.46,3.28,2.44,3.11,6635879936,95457181696
"Jan 02, 2018",2.37,2.49,2.25,2.48,3171010048,91791777792
"Jan 01, 2018",2.3,2.39,2.15,2.39,1894230016,88945876992
"Dec 31, 2017",2.1,2.39,1.87,2.3,4642079744,81162567680
"Dec 30, 2017",2.2,2.85,2.04,2.16,8108389888,85187403776
"Dec 29, 2017",1.44,2.27,1.44,2.21,7545739776,55767523328
"Dec 28, 2017",1.39,1.5,1.26,1.43,2843300096,53998227456
"Dec 27, 2017",1.18,1.47,1.18,1.4,2854259968,45875695616
"Dec 26, 2017",1.12,1.19,1.09,1.19,938846976,43455410176
"Dec 25, 2017",1.05,1.13,1,1.12,686014016,40506048512
"Dec 24, 2017",1.18,1.18,0.911226,1.04,754958976,45541052416
"Dec 23, 2017",1.17,1.21,1.08,1.17,1497590016,45167607808
"Dec 22, 2017",1.17,1.38,0.741013,1.14,4644700160,45189533696
"Dec 21, 2017",0.782515,1.24,0.782515,1.19,3626109952,30313959424
"Dec 20, 2017",0.787171,0.789044,0.730953,0.775964,1007420032,30494347264
"Dec 19, 2017",0.777447,0.863536,0.756724,0.791257,1449670016,30117617664
"Dec 18, 2017",0.728036,0.792014,0.689323,0.778407,1342720000,28203479040
"Dec 17, 2017",0.754125,0.765981,0.719929,0.728366,805200000,29214173184
"Dec 16, 2017",0.755493,0.815923,0.741667,0.758642,1334770048,29267144704
"Dec 15, 2017",0.86176,0.86176,0.666114,0.756181,3194210048,33383858176
"Dec 14, 2017",0.470648,0.892267,0.466401,0.864263,6358700032,18232489984
"Dec 13, 2017",0.372689,0.513768,0.342964,0.471063,2738759936,14437636096
"Dec 12, 2017",0.252258,0.434102,0.250961,0.373541,1555040000,9772241920
"Dec 11, 2017",0.236574,0.252777,0.235804,0.251691,176100992,9164665856
"Dec 10, 2017",0.245548,0.245548,0.229304,0.237333,198174000,9512332288
"Dec 09, 2017",0.252162,0.255684,0.240073,0.244708,205288992,9768543232
"Dec 08, 2017",0.223636,0.278673,0.222168,0.252125,660172032,8663455744
"Dec 07, 2017",0.232623,0.23376,0.22134,0.222823,275204992,9011627008
"Dec 06, 2017",0.245416,0.245705,0.227742,0.232544,274526016,9507189760
"Dec 05, 2017",0.253598,0.253988,0.245234,0.246101,174591008,9815993344
"Dec 04, 2017",0.252919,0.255362,0.24716,0.253571,104650000,9768475648
"Dec 03, 2017",0.25553,0.263072,0.247391,0.252558,134710000,9869306880
"Dec 02, 2017",0.255656,0.259218,0.250756,0.255492,118250000,9874185216
"Dec 01, 2017",0.250352,0.258828,0.239438,0.255699,182992000,9669294080
"Nov 30, 2017",0.246433,0.261524,0.229586,0.250878,270907008,9517940736
"Nov 29, 2017",0.297867,0.297867,0.239409,0.243064,541177984,11504494592
"Nov 28, 2017",0.254037,0.301084,0.253415,0.299152,720742976,9811652608
"Nov 27, 2017",0.248305,0.254733,0.247861,0.253927,196735008,9590235136
"Nov 26, 2017",0.252914,0.252914,0.248589,0.248818,133297000,9768272896
"Nov 25, 2017",0.244178,0.2557,0.243584,0.252393,212592992,9430846464
"Nov 24, 2017",0.242851,0.245388,0.238421,0.244642,211486000,9379597312
"Nov 23, 2017",0.238991,0.250096,0.237304,0.242402,240684992,9230518272
"Nov 22, 2017",0.232642,0.240848,0.232317,0.238859,167078000,8985303040
"Nov 21, 2017",0.237978,0.240974,0.2272,0.233271,217851008,9191393280
"Nov 20, 2017",0.231336,0.24343,0.230917,0.238759,214663008,8934851584
"Nov 19, 2017",0.22814,0.236231,0.226037,0.231016,193808000,8811412480
"Nov 18, 2017",0.226547,0.230399,0.222399,0.228627,144298000,8749903872
"Nov 17, 2017",0.224768,0.239409,0.220273,0.226581,397071008,8681190400
"Nov 16, 2017",0.212655,0.27179,0.209287,0.227107,1022579968,8213362688
"Nov 15, 2017",0.208937,0.213105,0.208058,0.212956,100294000,8069732864
"Nov 14, 2017",0.203679,0.213693,0.203679,0.209825,127361000,7866672640
"Nov 13, 2017",0.197472,0.204081,0.197456,0.203442,132567000,7608889344
"Nov 12, 2017",0.210214,0.210214,0.195389,0.197339,251175008,8099862016
"Nov 11, 2017",0.205948,0.214456,0.205459,0.21043,134503008,7935490560
"Nov 10, 2017",0.218256,0.219068,0.20526,0.206483,141032992,8409736704
"Nov 09, 2017",0.217911,0.221791,0.214866,0.217488,147916992,8396438528
"Nov 08, 2017",0.210675,0.221458,0.20806,0.217437,156959008,8117615104
"Nov 07, 2017",0.205103,0.211375,0.203978,0.210354,114073000,7902915072
"Nov 06, 2017",0.201967,0.208662,0.20141,0.20599,102233000,7782083072
"Nov 05, 2017",0.203274,0.205124,0.201117,0.202055,46959000,7832454144
"Nov 04, 2017",0.208083,0.208479,0.202133,0.20375,74013200,8017766400
"Nov 03, 2017",0.206205,0.228026,0.201728,0.208133,373401984,7945412096
"Nov 02, 2017",0.194596,0.211848,0.183815,0.205861,197770000,7498092032
"Nov 01, 2017",0.200247,0.201501,0.193613,0.194124,67921000,7715838976
"Oct 31, 2017",0.202405,0.203778,0.200461,0.200558,43875700,7798991360
"Oct 30, 2017",0.203076,0.204135,0.201946,0.202711,34835100,7824821760
"Oct 29, 2017",0.201358,0.205209,0.200075,0.202785,62511100,7758644224
"Oct 28, 2017",0.202592,0.203476,0.201401,0.201835,26864900,7806197760
"Oct 27, 2017",0.203668,0.204492,0.201771,0.202785,29623000,7847645184
"Oct 26, 2017",0.204444,0.206289,0.20266,0.203628,38193100,7877527040
"Oct 25, 2017",0.207113,0.208237,0.201803,0.204604,75017504,7980367360
"Oct 24, 2017",0.195567,0.217508,0.190455,0.206644,220080992,7535481344
"Oct 23, 2017",0.203504,0.203919,0.190729,0.196928,99914800,7841328640
"Oct 22, 2017",0.210958,0.211901,0.200722,0.204177,75849504,8128521728
"Oct 21, 2017",0.210189,0.212381,0.200774,0.211016,116807000,8098915840
"Oct 20, 2017",0.215086,0.223822,0.208754,0.210549,182704000,8287602176
"Oct 19, 2017",0.218229,0.23179,0.208317,0.21515,304542016,8408705024
"Oct 18, 2017",0.231216,0.23815,0.207265,0.21852,354224992,8909100032
"Oct 17, 2017",0.256098,0.263147,0.222939,0.232064,411264992,9867863040
"Oct 16, 2017",0.263386,0.291359,0.24901,0.256232,963158016,10148686848
"Oct 15, 2017",0.257537,0.268419,0.249048,0.263983,280211008,9923312640
"Oct 14, 2017",0.26115,0.267721,0.25732,0.25732,211160000,10062528512
"Oct 13, 2017",0.248285,0.26425,0.238867,0.260489,398688992,9583923200
"Oct 12, 2017",0.265046,0.267468,0.248414,0.248414,245004000,10230906880
"Oct 11, 2017",0.260658,0.267843,0.25908,0.264439,161206000,10061509632
"Oct 10, 2017",0.252825,0.26656,0.241193,0.260733,384048992,9758310400
"Oct 09, 2017",0.278758,0.278758,0.24043,0.251825,610110016,10759281664
"Oct 08, 2017",0.238312,0.279944,0.237532,0.279944,529838016,9198178304
"Oct 07, 2017",0.233963,0.239336,0.233478,0.23861,77950200,9030319104
"Oct 06, 2017",0.237726,0.242424,0.233533,0.234039,167492000,9115314176
"Oct 05, 2017",0.215583,0.241023,0.215583,0.237016,404299008,8266277376
"Oct 04, 2017",0.203218,0.217024,0.202647,0.214774,123573000,7792169472
"Oct 03, 2017",0.203209,0.204808,0.19873,0.203318,48703100,7791817216
"Oct 02, 2017",0.206077,0.206556,0.199444,0.202676,77412304,7901788160
"Oct 01, 2017",0.197622,0.207185,0.19617,0.206532,51345500,7577590784
"Sep 30, 2017",0.193824,0.199826,0.193497,0.197529,54729300,7431966720
"Sep 29, 2017",0.196105,0.196203,0.187172,0.193606,72291200,7519417856
"Sep 28, 2017",0.202532,0.203271,0.191344,0.196131,117962000,7765862400
"Sep 27, 2017",0.185297,0.207687,0.185098,0.203299,249934000,7105013760
"Sep 26, 2017",0.181968,0.191247,0.180085,0.186119,70000704,6977337344
"Sep 25, 2017",0.175519,0.183665,0.174939,0.181487,35622600,6730081280
"Sep 24, 2017",0.178175,0.178939,0.174165,0.175787,20566500,6831897088
"Sep 23, 2017",0.173371,0.178672,0.171527,0.177882,32476700,6647695872
"Sep 22, 2017",0.171567,0.17587,0.169291,0.17351,37244700,6578531840
"Sep 21, 2017",0.180981,0.182109,0.171148,0.171754,43583200,6939501056
"Sep 20, 2017",0.18371,0.186229,0.180333,0.182078,34521600,7044157952
"Sep 19, 2017",0.189819,0.19068,0.181334,0.184041,54046100,7278391296
"Sep 18, 2017",0.178309,0.190019,0.178309,0.189768,88397904,6837059072
"Sep 17, 2017",0.178377,0.181121,0.171017,0.178393,49161100,6839643136
"Sep 16, 2017",0.181925,0.187417,0.172279,0.179082,84495200,6975691776
"Sep 15, 2017",0.165035,0.189184,0.150973,0.181358,289414016,6328091648
"Sep 14, 2017",0.200427,0.20201,0.164167,0.164167,152532992,7685140480
"Sep 13, 2017",0.20963,0.209674,0.196179,0.200778,105471000,8038030848
"Sep 12, 2017",0.21486,0.220623,0.207608,0.209303,94519504,8238545920
"Sep 11, 2017",0.212513,0.220057,0.210353,0.214441,138339008,8148559360
"Sep 10, 2017",0.209606,0.216529,0.197605,0.213031,117091000,8037081088
"Sep 09, 2017",0.211293,0.211892,0.206395,0.209995,51185500,8101801472
"Sep 08, 2017",0.223615,0.224308,0.206103,0.211518,151328992,8574258176
"Sep 07, 2017",0.226382,0.22721,0.219618,0.22364,103080000,8680355840
"Sep 06, 2017",0.214951,0.22686,0.214805,0.226186,163296992,8242062848
"Sep 05, 2017",0.20511,0.218674,0.190232,0.215189,242636000,7864701952
"Sep 04, 2017",0.228781,0.228781,0.19596,0.204968,239612992,8772335616
"Sep 03, 2017",0.227229,0.236443,0.218662,0.228811,186526000,8712838144
"Sep 02, 2017",0.249348,0.24968,0.217774,0.226669,329928000,9560943616
"Sep 01, 2017",0.255803,0.256162,0.243833,0.248479,283576000,9808464896
"Aug 31, 2017",0.227558,0.261038,0.225907,0.25563,432574016,8725450752
"Aug 30, 2017",0.218871,0.229805,0.217476,0.228006,181186000,8392339456
"Aug 29, 2017",0.224026,0.225926,0.214867,0.218564,269769984,8590002176
"Aug 28, 2017",0.203425,0.23626,0.19661,0.224508,542467968,7800086016
"Aug 27, 2017",0.212617,0.212617,0.197717,0.202995,193971008,8152544256
"Aug 26, 2017",0.218256,0.229086,0.210324,0.212577,184120992,8368786944
"Aug 25, 2017",0.2172,0.232184,0.203022,0.217828,504484000,8328297984
"Aug 24, 2017",0.252371,0.288783,0.212543,0.218958,1342360064,9676887040
"Aug 23, 2017",0.240987,0.297662,0.219992,0.246827,1770400000,9240378368
"Aug 22, 2017",0.194971,0.254659,0.171483,0.239286,1450040064,7475950080
