date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-07-31,,,,0.0,346.36,1075960.0,,,,,,,,,,
2017-08-01,,,,0.0,294.6,65988800.0,,,,,,,,,,
2017-08-02,,,,6302361600.0,382.38,416207008.0,,,,,,,,,,
2018-06-15,276187160.962,149653226.302,12739,15404119040.0,896.43,371601984.0,1712.5,1.15214958,35782,6.68422178459e+11,23864,89.6408396037,3.74e-06,6502877,137,
2018-06-16,123489284.325,95812050.9412,11207,14559003648.0,847.16,311148000.0,1750.0,0.80606187,30332,6.47844651795e+11,21548,26.68554,3.32e-06,5184404,140,
2018-06-17,129673155.443,101563667.696,11092,14661787648.0,853.06,290560992.0,1800.0,0.91989351,29228,6.34835051902e+11,20659,25.4542526056,3.82e-06,5277738,144,
2018-06-18,198999251.965,173460768.091,13355,14607430656.0,849.81,381404000.0,1862.5,1.25133907,36969,6.2874753086e+11,25933,49.9821955113,3.82e-06,14713116,149,
2018-06-19,275016463.579,220333187.949,14102,15231092736.0,885.99,397230016.0,1912.5,1.41570449,40460,6.50821670213e+11,28345,49.4422821144,3.82e-06,8296891,153,
2018-06-20,237414576.05,163163988.01,14151,15571678208.0,905.71,430131008.0,1800.0,1.24904022,36897,6.39713998936e+11,25348,62.9625590685,3.82e-06,7470341,144,
2018-06-21,354495514.024,303293769.956,20775,15314278400.0,890.64,361313984.0,1762.5,1.93018559,40565,6.42591122559e+11,194284,8.8019101152,1e-05,40345947,141,
2018-06-22,261873687.251,204445054.644,14477,15046276096.0,874.97,589187968.0,1562.5,1.38166733,37700,6.64425608371e+11,24810,102.242204433,3.82e-06,7795537,125,
2018-06-23,118101774.445,84839472.0031,14122,12988645376.0,755.24,397206016.0,1887.5,1.05481463,32304,6.10687220733e+11,22696,26.1649197324,3.82e-06,6362068,151,
2018-06-24,185747936.023,119806911.933,12984,13151431680.0,764.62,642142016.0,1937.5,1.2028947,31685,6.02948297555e+11,22443,65.3014459098,3.74e-06,6038784,155,
2018-06-25,206983333.603,166179944.753,13187,12877713408.0,748.63,447070016.0,1687.5,1.31257997,46274,6.24900775523e+11,22385,60.1507435688,3.85e-06,9406791,135,
2018-06-26,202695180.954,165813246.61,13693,13027362816.0,757.25,357417984.0,1762.5,1.01395705,34663,6.38247489811e+11,23420,39.9067645275,3.82e-06,6562147,141,
2018-06-27,207386567.861,166740094.985,14345,12014191616.0,698.28,333936992.0,2037.5,1.25941669,38687,6.19678262461e+11,23361,51.7418567028,3.74e-06,7232167,163,
2018-06-28,115545187.558,85961651.5119,13010,12298087424.0,714.7,340686016.0,1500.0,0.94346187,35482,7.32937322454e+11,22338,67.890039112,3.74e-06,6528538,120,
2018-06-29,189422476.282,155958871.776,13754,11409434624.0,663.0,407536000.0,1737.5,1.14681893,34393,5.82641872519e+11,22916,97.17873438,3.75e-06,6362325,139,
2018-06-30,158171219.79,107881495.72,17196,12340696064.0,717.04,576081024.0,1800.0,1.28167278,37605,5.9857809507e+11,22744,22.0103243736,2.49e-06,7298054,144,
2018-07-01,156240582.585,106589872.131,42258,12895140864.0,749.18,558793984.0,2025.0,0.83280977,59116,6.41673569621e+11,24111,0.0256669068,1.92e-06,11719458,162,
2018-07-02,303702690.713,175879644.9,62609,12725666816.0,739.25,413921984.0,1712.5,1.24937202,82308,6.94851490395e+11,26330,0.023907345,1.92e-06,16423935,137,
2018-07-03,569714148.195,181003576.32,72761,13343602688.0,775.07,478640000.0,1812.5,1.27931625,43663,6.46496821471e+11,30878,0.0,2.6e-06,19883944,145,
2018-07-04,374535222.422,209480883.082,16833,13049904128.0,757.93,420710016.0,1787.5,1.07006162,37528,6.33386117481e+11,24049,27.3005552277,2.78e-06,7810638,143,
2018-07-05,336276976.134,233400771.217,49648,13143701504.0,763.29,469756992.0,1875.0,1.03037734,36823,6.72741886848e+11,25576,0.0,2.6e-06,15006543,150,
2018-07-06,329424863.238,223436278.758,14837,12890004480.0,748.48,375967008.0,1675.0,1.03818729,31576,7.29946322977e+11,21845,20.566246928,2.78e-06,6707096,134,
2018-07-07,215752200.942,161808658.549,52584,12689384448.0,736.76,772953024.0,1837.5,0.89578519,31253,7.00622603896e+11,21114,0.0,2.6e-06,14519049,147,
2018-07-08,119591063.933,82206408.3122,15447,13362799616.0,775.78,328903008.0,1900.0,0.94104904,32274,6.23130091853e+11,22171,2.9536814986,2.6e-06,6678613,152,
2018-07-09,190663082.754,158932277.512,20197,12947269632.0,751.57,338876000.0,1725.0,0.96981895,32083,7.24037990049e+11,21463,0.1119764143,2.6e-06,8442379,138,
2018-07-10,129870350.568,102458441.963,15124,12626165760.0,732.86,374505984.0,1750.0,0.98531703,34096,7.29242161622e+11,22911,30.277817756,3e-06,6920261,140,
2018-07-11,167817674.407,92001262.5731,43587,11869532160.0,688.87,321031008.0,1775.0,1.08090916,33770,6.66474414646e+11,24197,0.0,2.6e-06,13532981,142,
2018-07-12,169153668.442,118485539.334,20483,12182778880.0,706.98,336003008.0,1862.5,0.81679625,35226,6.84574789622e+11,26290,0.0689588292,2.6e-06,8717599,149,
2018-07-13,147028084.572,112312384.65,15252,11833760768.0,686.65,352371008.0,1875.0,1.00636286,36164,7.2810405205e+11,21193,14.0449244955,2.6e-06,12572841,150,
2018-07-14,64023163.5063,49459090.5168,14120,12003391488.0,696.42,272856000.0,1837.5,0.61323978,32286,7.42007090781e+11,22294,5.712977007,2.6e-06,5896642,147,
2018-07-15,75433959.5067,53027704.6202,13733,12118095872.0,702.99,322284000.0,1650.0,0.77548487,28285,7.0093707272e+11,17608,9.7795610262,2.6e-06,5719966,132,
2018-07-16,184478580.459,140199679.155,39399,12489612288.0,724.48,534068000.0,1825.0,1.15757713,39387,7.2906100653e+11,25918,0.0,2.6e-06,13324280,146,
2018-07-17,193230825.112,135694186.274,51396,13846744064.0,803.12,752280000.0,1637.5,1.5184469,41751,6.64866424293e+11,30986,0.0,2.6e-06,17206624,131,
2018-07-18,437141416.636,364592907.961,33677,14652491776.0,849.77,720550976.0,1825.0,1.27966482,44891,6.20750537234e+11,30495,0.0,2.6e-06,13771156,146,
2018-07-19,192790389.861,148203909.329,100695,14286016512.0,828.43,684182976.0,1712.5,1.35760212,48066,6.20391455343e+11,26250,0.0,3e-06,34571420,137,
2018-07-20,293750012.014,157430508.868,98845,14200651776.0,823.4,612099008.0,1912.5,1.47251772,49822,6.23380159587e+11,28261,0.0,3.14e-06,33801944,153,
2018-07-21,168916478.74,104661209.892,94877,13244620800.0,767.88,513512992.0,1700.0,1.21440981,33297,6.3871626037e+11,25301,0.0,3.1e-06,27674290,136,
2018-07-22,130072824.162,92762121.2415,26923,13601174528.0,788.47,529767008.0,1737.5,0.89420912,30681,5.57655620456e+11,22439,0.0,2.6e-06,10369733,139,
2018-07-23,272283173.335,208937785.62,21305,13623557120.0,789.69,608630016.0,1700.0,1.114371,36167,5.31835701156e+11,20975,0.2494077927,2.6e-06,8845567,136,
2018-07-24,317665163.888,189584341.532,30590,13554297856.0,785.6,905811968.0,1887.5,1.83809838,40467,5.25644129573e+11,28717,0.076627424,2.6e-06,11490772,151,
2018-07-25,238086286.572,154686825.377,21890,14894816256.0,863.2,692334016.0,1812.5,1.31619178,39384,5.57349563592e+11,24126,1.140494368,2.6e-06,9105671,145,
2018-07-26,149361302.081,94637217.2893,15800,14336219136.0,830.74,597276992.0,1825.0,1.25777893,44199,5.17525649905e+11,33947,36.349402533,3.74e-06,7549026,146,
2018-07-27,188234459.311,147267410.2,16400,13882286080.0,804.35,589747968.0,1662.5,1.16528873,36942,5.24037715419e+11,26671,8.989785601,3.75e-06,7416602,133,
2018-07-28,183639524.592,149998431.245,14207,14179516416.0,821.49,525351008.0,1900.0,0.83027812,39304,5.20414091963e+11,22050,9.0667769151,2.6e-06,7239752,152,
2018-07-29,166952165.497,124063083.244,37976,14172835840.0,821.01,565436032.0,1850.0,0.92250016,34326,5.65725713609e+11,22467,0.0,2.6e-06,11847040,148,
2018-07-30,171518144.062,128607355.048,16210,14304408204.0,828.55,568282000.0,1912.5,1.14800582,38024,6.01519158431e+11,25150,49.815342496,4.38e-06,7745321,153,
2018-07-31,165606776.076,108059586.734,19074,14101953800.0,816.73,420759000.0,1725.0,1.45631204,41114,5.9289805635e+11,24297,33.9327384811,3.07e-06,8409709,138,
2018-08-01,176377475.166,121774525.562,687613,13468236361.0,779.95,499193000.0,1737.5,3.27871062,47226,5.93303104544e+11,61078,0.0,2.89e-06,166075410,139,
2018-08-02,199517550.787,171348457.761,58780,13257608480.0,767.67,387197000.0,1662.5,1.17875025,37064,5.83755431075e+11,24515,0.0,2.6e-06,17799104,133,
2018-08-03,142768466.569,100405055.896,19013,12656535287.0,732.8,361851000.0,1812.5,1.15558903,34815,5.68176490357e+11,20331,12.305675904,2.84e-06,7821142,145,
2018-08-04,162451152.623,98002213.483,14284,12493293765.0,723.27,327670000.0,1937.5,0.83236863,29097,5.90824207752e+11,19129,40.3612361241,4.48e-06,6201710,155,
2018-08-05,80397220.5374,60430395.754,12927,12024688233.0,696.07,313362000.0,1787.5,0.85662402,28980,5.96881879683e+11,21152,13.1881389799,3.74e-06,5632486,143,
2018-08-06,141358764.768,126434695.151,17215,12284172513.0,711.01,316406000.0,1937.5,0.96817882,34480,5.87617726579e+11,21136,18.6892320247,3.74e-06,7388266,155,
2018-08-07,151673301.406,110529256.584,18475,11967912061.0,692.63,378007000.0,1637.5,0.58141884,45881,5.96144208745e+11,21348,13.8425360861,2.84e-06,9630741,131,
