0.229934962,0.246236687,0.243105557,0.245059863,0.245817508
0.498681089,0.512906432,0.510170906,0.511877494,0.512538178
0.718834701,0.729576055,0.72751165,0.728801399,0.729297145
0.865805337,0.872148205,0.870930665,0.871693646,0.871986333
0.922505368,0.924089819,0.923785877,0.923976503,0.924050394
0.881335562,0.878363897,0.878931815,0.878578539,0.878435241
0.745187884,0.738357726,0.739667365,0.738851173,0.738526081
0.527291506,0.517693341,0.51953733,0.518387516,0.517936854
0.249954617,0.238895463,0.241019543,0.239695978,0.23917696
-0.05776868,-0.068926153,-0.066781815,-0.068119187,-0.068641474
-0.36313872,-0.373146166,-0.371222374,-0.372422761,-0.372891261
-0.633258843,-0.641122713,-0.639610134,-0.640555132,-0.640922515
-0.838663437,-0.843742634,-0.842764715,-0.84337653,-0.843612397
-0.956570456,-0.958623606,-0.958224158,-0.958477198,-0.95857065
-0.973433989,-0.972605269,-0.972762754,-0.972664903,-0.972628387
-0.886518563,-0.883296601,-0.88391507,-0.88353168,-0.883383817
-0.704312282,-0.699411234,-0.700350606,-0.699765033,-0.699536347
-0.445663618,-0.43991991,-0.44102129,-0.440334514,-0.440067704
-0.137853436,-0.132088575,-0.133195165,-0.132504372,-0.132237292
0.18634517,0.191429731,0.190453549,0.191063181,0.191297441
0.492182932,0.49609636,0.495343379,0.495813641,0.495993545
0.746708982,0.749214534,0.748733747,0.749035469,0.749148183
0.922367655,0.923492063,0.923273105,0.923411506,0.923457825
1,1,1,1,1
0.97099272,0.970282282,0.970416385,0.970333169,0.970295937
0.838206481,0.837264512,0.837444903,0.837335545,0.837289567
0.615718641,0.615006111,0.615143128,0.615059414,0.615022867
0.327312789,0.327161703,0.327190652,0.327173669,0.327163899
0.003889423,0.004455276,0.00434718,0.004414959,0.004439383
-0.319871301,-0.318645863,-0.318879934,-0.318734586,-0.318678194
-0.609277447,-0.607658083,-0.607965906,-0.607773642,-0.607698345
-0.83338654,-0.831797229,-0.832098103,-0.831910677,-0.831836678
-0.968357402,-0.96730808,-0.967504856,-0.967382629,-0.967333096
-1,-1,-1,-1,-1
-0.925315957,-0.926767572,-0.926486265,-0.926657997,-0.926729559
-0.752749557,-0.75584817,-0.755250556,-0.755624411,-0.755767297
-0.501229398,-0.505922889,-0.505020959,-0.5055854,-0.505804963
-0.198077031,-0.204030238,-0.202885494,-0.203599839,-0.203878801
