-0.01886317,0.00393192,-0.01759911,-0.015430999,-0.010235542
0.292195499,0.297525798,0.292979967,0.294301296,0.295166893
0.57521286,0.559816818,0.575232527,0.575219728,0.571088887
0.801321273,0.770393823,0.800801306,0.799841922,0.791941874
0.947541203,0.912479168,0.94706633,0.946190326,0.937144928
0.999421375,0.972751139,0.999637928,0.999936769,0.992641741
0.952538418,0.942367378,0.953779493,0.955809358,0.952206004
0.812602066,0.819255186,0.814666865,0.818131521,0.818431144
0.594360082,0.610720715,0.596587031,0.600346981,0.603130382
0.319659137,0.335000253,0.321189494,0.32378122,0.326792145
0.01507026,0.02051561,0.015228313,0.015506244,0.016851084
-0.290552395,-0.297611981,-0.291947173,-0.294290231,-0.295180768
-0.568436733,-0.583073259,-0.570985606,-0.575270313,-0.577362601
-0.79216848,-0.80439511,-0.795061582,-0.799920961,-0.801118885
-0.939885184,-0.939702174,-0.942270367,-0.946245653,-0.944490469
-0.996423046,-0.97895415,-0.997762279,-0.999936769,-0.994309027
-0.955125492,-0.923387761,-0.955393975,-0.955754031,-0.947070022
-0.819024324,-0.782961436,-0.818685265,-0.81802877,-0.808617049
-0.601050132,-0.573231178,-0.600771628,-0.600241859,-0.592994854
-0.322922868,-0.312967609,-0.323230746,-0.323717199,-0.32083177
-0.012865269,-0.023162286,-0.013845437,-0.015506718,-0.017559692
0.2976537,0.272868887,0.296395904,0.294231742,0.288501217
0.577527359,0.54935853,0.576677845,0.575188113,0.568259588
0.799394118,0.779085363,0.799590444,0.79985773,0.794286712
0.942295323,0.936114813,0.943783944,0.946245653,0.943527328
0.993376898,1,0.995851016,1,1
0.948578902,0.960202918,0.951298412,0.955856782,0.957021709
0.81261163,0.819179776,0.8146728,0.818123617,0.818406863
0.598324379,0.592809765,0.599068111,0.600296396,0.598288083
0.325671097,0.307848348,0.324952664,0.323706133,0.319452386
0.020252873,-0.002894408,0.018471821,0.015441037,0.010523085
-0.288672582,-0.306116073,-0.290771925,-0.294316314,-0.297481669
-0.570751232,-0.572653753,-0.572435673,-0.575247392,-0.574550645
-0.797557821,-0.780080775,-0.798438938,-0.79985773,-0.794552645
-0.945776636,-0.91314493,-0.945962309,-0.946182422,-0.937318363
-1,-0.962846576,-1,-0.999905153,-0.989959283
-0.954680764,-0.925397976,-0.955115002,-0.955761935,-0.947614607
-0.814792233,-0.802087564,-0.816037988,-0.818076193,-0.813787717
-0.595053475,-0.600301209,-0.597020329,-0.600316156,-0.600311489
-0.318036119,-0.335036881,-0.320172132,-0.323778059,-0.326797926
-0.01141775,-0.029711966,-0.012940258,-0.015527031,-0.019331617
0.294978636,0.284921557,0.294719691,0.294260196,0.29175601
0.572013686,0.574209353,0.573226295,0.575249763,0.574971513
0.793684382,0.804828178,0.796011278,0.799920961,0.801239134
0.939115278,0.950451329,0.941789583,0.946277268,0.947398392
0.99423288,0.996108845,0.996391156,0.999984192,0.998946673
0.953054876,0.939988732,0.954100015,0.955801454,0.951557357
0.818560467,0.792329511,0.818394421,0.818052482,0.811151509
0.602895993,0.572160356,0.601935005,0.600239488,0.592708109
0.32668919,0.303241875,0.32558896,0.323691906,0.318205968
0.017238477,0.010695989,0.016583529,0.015474154,0.014193312
-0.294270419,-0.280868809,-0.294277489,-0.294253083,-0.290661058
-0.576255341,-0.547839558,-0.575881288,-0.575184161,-0.567846813
-0.800340958,-0.767549789,-0.800184004,-0.799826114,-0.791168355
-0.944514182,-0.918852389,-0.945172874,-0.94619823,-0.938861933
-0.995308835,-0.984021701,-0.997061879,-0.999960481,-0.995682631
-0.948813221,-0.951892737,-0.951440867,-0.95583307,-0.95477515
-0.810550578,-0.821239546,-0.81337884,-0.818131521,-0.81896301
-0.594460504,-0.602985805,-0.596652322,-0.60032485,-0.601037602
-0.321366798,-0.320017366,-0.322257902,-0.32374012,-0.322739552
-0.017071537,-0.004205895,-0.016480902,-0.015461824,-0.012441285
0.289706934,0.308705868,0.291418311,0.294321056,0.29818119
0.569641803,0.584913262,0.571740021,0.575276636,0.577862093
0.79533418,0.797375517,0.797044072,0.799905153,0.799224978
0.943992942,0.928446694,0.944840481,0.946221941,0.941451892
1,0.970094553,1,0.999920961,0.99191794
0.956957007,0.922394504,0.956539546,0.955754031,0.946804089
0.818737402,0.791536629,0.818507197,0.818044578,0.810936449
0.599276002,0.588502778,0.599661671,0.600281378,0.597122602
0.321009581,0.328868344,0.322032349,0.323758299,0.325129484
0.012218548,0.033346728,0.013440095,0.015532801,0.020312795
-0.296235352,-0.272002749,-0.295507939,-0.294230161,-0.288266502
-0.574232545,-0.556957703,-0.574616412,-0.575208663,-0.570310743
-0.79531027,-0.79025035,-0.797032201,-0.799889346,-0.797302164
-0.938880959,-0.944261246,-0.941647129,-0.946269365,-0.945727637
-0.991765356,-1,-0.9948479,-1,-1
-0.94904754,-0.950832688,-0.951589257,-0.95583307,-0.954488405
-0.814438363,-0.803692719,-0.815818371,-0.818084097,-0.81422246
-0.600136766,-0.577372264,-0.600207746,-0.600257667,-0.594116399
-0.326114869,-0.298588002,-0.325231043,-0.323684003,-0.3169503
-0.018627033,0.00281596,-0.017454697,-0.015443092,-0.010543793
0.292078817,0.298004113,0.292903398,0.294293392,0.295289454
0.574796824,0.561648204,0.574968986,0.575216567,0.571576817
0.800804815,0.772686287,0.800474848,0.799841922,0.792555833
0.947163423,0.914129569,0.946828906,0.946182422,0.937584297
0.999363991,0.972960133,0.999602315,0.999928865,0.992692615
0.952825339,0.941031544,0.953951625,0.955801454,0.951839478
0.813094615,0.817005814,0.814975516,0.818115713,0.817818341
0.594819156,0.608626472,0.596871939,0.600335125,0.60256036
0.319861895,0.334054396,0.321314142,0.323772526,0.326531993
0.014921491,0.021156595,0.015133046,0.015502371,0.017020217
-0.290982299,-0.295700877,-0.29221843,-0.294291021,-0.294667401
-0.568943627,-0.580815268,-0.571304348,-0.575269523,-0.576755579
-0.792508004,-0.802873982,-0.795275263,-0.799920961,-0.800711892
-0.93989953,-0.939648309,-0.942282238,-0.946253557,-0.944480063
-0.996107433,-0.980397712,-0.997566405,-0.999944673,-0.994702146
-0.954628162,-0.925637134,-0.955085324,-0.955761935,-0.947679356
-0.81858916,-0.784945796,-0.818412227,-0.818036674,-0.809155853
-0.600877979,-0.574008978,-0.600670723,-0.600246601,-0.593206445
-0.323102194,-0.312170418,-0.323343523,-0.323717199,-0.320619023
-0.013306602,-0.021181157,-0.014122511,-0.015503478,-0.017025744
0.297160674,0.275083786,0.29608666,0.294235694,0.289098989
0.577216528,0.550746074,0.576483751,0.575190484,0.568633051
0.799413246,0.778984098,0.799602315,0.79985773,0.794258962
0.942634847,0.934576449,0.943997626,0.946237749,0.943111084
0.993874228,0.997761401,0.996165603,0.999992096,0.999395291
0.948994938,0.958334904,0.951553643,0.955848878,0.956516436
0.812750309,0.818572187,0.814755899,0.818123617,0.818243834
0.598118752,0.593751313,0.598937528,0.600299557,0.59854361
0.325221109,0.309886573,0.324671316,0.323712457,0.320005064
0.019776106,-0.000733394,0.018173913,0.015448388,0.011108219
-0.288948027,-0.304864267,-0.290943463,-0.294311571,-0.297141737
-0.570693848,-0.572903683,-0.572398279,-0.575245021,-0.574615394
-0.797194387,-0.781705321,-0.798213385,-0.799865634,-0.794989701
-0.945279306,-0.915361984,-0.945647722,-0.946182422,-0.937914979
-0.999607874,-0.964591779,-0.99975664,-0.999905153,-0.990428713
-0.954580342,-0.9258332,-0.955049711,-0.955761935,-0.94773023
-0.815026552,-0.801005969,-0.816180442,-0.81806829,-0.813491722
