parent_aggr,Volume_Name,Avg_total_ops_All_Hrs,%_Of_total_ops_All_Hrs,Avg_total_ops_Biz_Hrs,%_Of_total_ops_Biz_Hrs,Avg_total_ops_After_Hrs,%_Of_total_ops_After_Hrs
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:PRTSVM001_root,0.04775162332792212,0.0007481417592771024,0.04913364409790207,0.0008291388070660241,0.046553871993939386,0.0006867751949982178
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:mtcsvm006_root,0.045405176352750876,0.0005214304755972591,0.044704576776223824,0.0005148364296974453,0.04600870490361453,0.0005270811477097211
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:prtsvm005_root,0.04533730154545453,0.0007103157165184648,0.04549728047552447,0.0007677745372001708,0.04519865313939397,0.0006667826432891601
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:PRTSVM003_root,0.0452849927175324,0.0029435563424211795,0.04404428897902093,0.002803339037452978,0.04636026929090906,0.003069988784449553
prtntap01_03_tier02_aggr01,prtntap01-03:prtntap01_03_tier02_aggr01:High,0.044803391100649355,0.0004431102454353699,0.04209790214685308,0.0004188660973289522,0.04714814819393931,0.00046388770710029104
prtntap01_04_tier03_aggr01,prtntap01-04:prtntap01_04_tier03_aggr01:PRTSVM004_root,0.0445661976396104,0.0028968341573539116,0.04335081579720275,0.002759200728330912,0.04561952856969693,0.003020936746118269
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:PRTSVM002_root,0.04354076476623376,0.0006821687323336084,0.04303613052447555,0.000726242202851894,0.04397811444242429,0.0006487769293557766
mtcntap01_04_tier02_aggr01,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1029REP001_M003,0.032199881831715245,0.0003138856414442049,0.03351751066433566,0.0002997886269067311,0.031064816030120502,0.00032823138349561976
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:HDSDeviceManager,0.031032635983818786,0.0003563770353927696,0.032113219286713277,0.00036982913956263484,0.030101772054216873,0.0003448494495915831
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1029REP001_S002,0.030828234873786445,0.0003540297046129319,0.03192695995804196,0.00036768409995626534,0.029881742783132548,0.0003423287683210318
prtntap01_03_tier03_aggr01,prtntap01-03:prtntap01_03_tier03_aggr01:C1046FS002_S002,0.021439393779220793,0.00033589864934375547,0.02548174034965036,0.00043000880930745775,0.01793602675151516,0.00026459707307200346
mtcntap01_03_tier03_aggr01,mtcntap01-03:mtcntap01_03_tier03_aggr01:lun_test_vol,0.017226853680722912,0.00019055433634069242,0.017836782790849666,0.00020786023682730484,0.01670551762569832,0.00017709786771511238
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTC_OFFLOAD02,0.012651087229773433,0.00014528436977744526,0.013045702300699295,0.00015023971324027607,0.012311147740963844,0.00014103795998007712
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:test_vsc_vvol1,0.012374731025806423,0.00014257061598390355,0.01275061897916666,0.00014786827445747056,0.012048659548192757,0.00013803086429686073
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_vvol02,0.012369888566343011,0.00014205510024062614,0.012738927713286706,0.00014670676997820264,0.012051981349397577,0.00013806891924309685
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_vvol01,0.012369881744336541,0.00014205502189708992,0.012742785755244748,0.00014675120078798848,0.012048645156626491,0.00013803069942538087
mtcntap01_04_tier03_aggr01,mtcntap01-04:mtcntap01_04_tier03_aggr01:Test_VSC_VVOL2,0.012369832647249163,0.00014205445806891705,0.012742686020979013,0.00014675005220685897,0.012048639680722879,0.00013803063669278346
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:Testvvol1,0.01232346047891563,0.0004780757925218907,0.012685786396103878,0.00048773743870480075,0.012009987494382004,0.00046957526638042853
mtcntap01_01_tier01_aggr01,mtcntap01-01:mtcntap01_01_tier01_aggr01:Jarek_VVOL,0.012323460478915629,0.0004780757925218905,0.01268578639610388,0.0004877374387048008,0.012009987494382004,0.00046957526638042853
aggr0_mtcntap01_05,aus-mel-a700-01:aggr0_mtcntap01_05:vol0,,,,,,
aggr0_mtcntap01_06,aus-mel-a700-02:aggr0_mtcntap01_06:vol0,,,,,,
