Hostname,Volume_Name,Avg_total_ops_All_Hrs,%_Of_total_ops_All_Hrs,Avg_total_ops_Biz_Hrs,%_Of_total_ops_Biz_Hrs,Avg_total_ops_After_Hrs,%_Of_total_ops_After_Hrs
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1057_MGMT01,119.2958403477023,0.6252557639442161,129.985864996014,0.650772308954217,110.08696369283133,0.6012754714178122
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1027REPA008,118.93671886116496,0.6233735291675532,140.35328282671327,0.7026766328573136,100.48751014385545,0.548844958626862
aus-mel-a700-02,aus-mel-a700-02:mtcntap01_06_ssd:temp__1248__3699__C1050REPFS001,118.04305555547059,3.4427235056096612,142.76920634707145,3.25269157396731,100.73475000135002,3.6545451329879697
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1029_MGMT01,115.87125133145628,0.6073067389379212,153.2860967309091,0.7674245742274526,83.64039053554218,0.4568289792163911
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_DR01_TIER2_1,113.5485860275,0.49074036579673813,110.97910221437905,0.4973142720444254,115.74484872810055,0.48548088763753433
mtcntap01-04,mtcntap01-04:mtcntap01_04_root:vol0,113.24088115061484,0.5935203897065938,110.45356583300696,0.5529841423263734,115.64200217722889,0.6316161064158846
prtntap01-02,prtntap01-02:prtntap01_02_tier01_aggr01:PRT_MGMT03,111.24473760420194,8.643906689381774,117.64187256993006,9.428736160493061,105.66674796945118,7.997656968123402
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S006,109.21671116231072,0.5724288288194338,103.36440190251753,0.5174923480475029,114.25815829574704,0.6240577965643354
aus-mel-a700-01,aus-mel-a700-01:mtcntap01_05_ssd:temp__1131__3879__C1027REP004_S003,107.81194440000002,0.045431372615313305,,,107.81194440000002,0.08206312645895522
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:PRT_MGMT01_REPLICA,107.445041666988,0.4643617406026837,118.99532861372548,0.5332362043432952,97.57245003094968,0.4092584695606762
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1060_MGMT01,101.37264610253243,0.9151877251341551,66.28960761125873,0.6328722243912951,131.777946128303,1.1361443381233058
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1040REP003_AR01,98.84166808121687,0.5180509438176083,94.8422983967832,0.47482656299661596,102.28690823106031,0.5586729518502128
mtcntap01-03,mtcntap01-03:mtcntap01_03_root:vol0,87.59186331490963,0.3785592101830864,87.43801016516342,0.3918230505262393,87.72336907977652,0.36794742535324093
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1060_MGMT01,86.51566703504857,0.4534476585895865,134.49682691629366,0.6733563730334535,45.18249918554218,0.24677879729178928
mtcntap01-02,mtcntap01-02:mtcntap01_02_tier01_aggr01:STANDARD_STORAGE_103_REPLICA,86.28349386808445,8.353261464717507,75.63125680013984,7.924657240691478,95.51543266030302,8.67524800848132
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1058_MGMT01,86.1842647563554,0.37247577527925974,67.30610747967322,0.30160892616286356,102.3203433224581,0.4291730616561273
mtcntap01-02,mtcntap01-02:mtcntap01_02_tier01_aggr01:FAST_STORAGE_101_REPLICA,83.36143037490258,8.070371200533588,76.77626068349652,8.044630961858644,89.06857744078789,8.089708411932854
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:LOW_STORAGE_101,81.4288717532143,0.491563193515194,87.82662393174824,0.5473919751935191,75.88415319848488,0.4459421287926277
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1072_MGMT01,80.81069576708741,0.42354664814335286,96.54511275965037,0.48335167789797423,67.25634859879519,0.36734224791972037
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:STANDARD_STORAGE_102_REPLICA,79.70293588317155,0.41774063470260087,72.37292346461541,0.3623339700072687,86.0173441714458,0.46981147841542475
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1070_MGMT01,78.9328787874026,0.7126025072154881,42.43896270419578,0.40516819597076503,110.56093939284843,0.9532185695660934
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:temp__1154__3624__C1029REP001_S001,76.8185277841,0.009999952746623979,9.699259258,0.0008522325305902351,105.58392858100001,0.01731862035003359
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1059_MGMT01,75.11860094960846,0.3246515962710636,62.88397149529414,0.2817926608113495,85.5761333882123,0.3589410470913761
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:STANDARD_STORAGE_901,73.20978593195777,0.31640197720690943,67.94734023228759,0.3044823878616386,77.70785404396648,0.3259382890230843
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1069_MGMT01,72.98833762799353,0.38254794693257255,87.50576145937065,0.43809629942038564,60.48236408650603,0.33034394590125116
prtntap01-03,prtntap01-03:aggr0_prtntap01_03:vol0,71.47738636376627,0.43148887548850745,68.2495493393706,0.42537506221323285,74.27484511824245,0.4364848410594516
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S001,68.01976166803239,0.35650654642350443,70.77043957139861,0.35431115811704794,65.65020178742171,0.3585697588912334
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1029REP001_AR002,67.67308610328014,0.2924731710958941,52.34851851872547,0.23458169024880626,80.77173884315083,0.33878946579917907
mtcntap01-01,mtcntap01-01:mtcntap01_01_root:vol0,66.68460508710841,2.521723708301171,66.12263347727271,2.479225234885104,67.17080524393262,2.559084168948503
prtntap01-04,prtntap01-04:prtntap01_04_tier02_aggr01:C1036FSS1_M001,65.9003814968182,0.5949457032673763,81.98171523279719,0.7826860400661358,51.96322559230302,0.4480091417560737
prtntap01-04,prtntap01-04:aggr0_prtntap01_04:vol0,65.62353174649346,0.5924463160762066,62.5867424244056,0.5975206721364162,68.25541582563633,0.5884748284135914
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTC_DEVTEST01,65.35198629587349,0.2824417175270966,83.67898511156865,0.37497828632447017,49.687009654525134,0.20840749127245814
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1046_MGMT01,64.64255862191557,0.5835901344846545,73.01242035825173,0.6970554593005479,57.388678450424216,0.49478553892732535
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1000FS003,64.52025432844157,0.5824859767811512,62.59212509804194,0.5975720609552697,66.19129966145451,0.5706787254838898
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:FAST_STORAGE_102_REPLICA,64.07562665267636,0.335834466450407,70.4242928592797,0.3525781797267481,58.60659492048194,0.3200988273900429
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTC_ARCHIVEREADY,62.90233450995792,0.3296849840134085,69.74366762823075,0.349170639582627,57.008896944216865,0.31137248440049037
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:DR_CLUSTER01_1,61.995676873734965,2.3444086979364784,90.12841269831172,3.379306349294087,37.65611891314606,1.4346288901066708
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1070_MGMT01,61.462370943657014,0.3221378179338944,90.98637408972027,0.4555219350315908,36.029042932289144,0.19678424263104127
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1036REP001_S004,61.1301705079288,0.3203966823115756,66.17715694895108,0.33131495666098104,56.78246532078311,0.3101357550316623
prtntap01-01,prtntap01-01:aggr0_prtntap01_01:vol0,55.57023448772726,2.2380980818351968,52.715565267762244,2.2838149537020582,58.0442811450303,2.2033815111194883
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1036REPFSS1_M001,55.38049064711973,0.29026134428699124,72.59344683552446,0.3634380169993724,40.5524621233735,0.22149035600999292
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1050_MGMT01,51.51718178394579,0.22264971778114212,52.54589324686274,0.235466156488711,50.63789209776537,0.2123958782949135
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1029REP001_M002,51.35673017512948,0.26917192976499316,57.212165912125876,0.2864318617416411,46.31258975109035,0.25295115153566466
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:C1040FS003_S002,49.534848485350636,0.299027946568461,43.616818182573425,0.2718480477533734,54.66380808109088,0.3212382811972925
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:STANDARD_STORAGE_304_REPLICA,48.926473393879526,1.8501878770931544,45.61385642184414,1.7102619474514964,51.7924453809214,1.9731969352476704
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1051FSSREP001_M001,48.82479930454823,0.21101363485815183,50.71662581666666,0.22726893032386758,47.20776323553075,0.19800852522436171
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1052_MGMT01,45.7986374079518,0.19793500615786827,31.688409585686262,0.1420005931829328,57.85933493201119,0.2426855414265239
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:STANDARD_STORAGE_303_REPLICA,45.25332841090363,0.19557826050346738,38.4431417930719,0.1722695777353757,51.07432591106146,0.21422645889873587
prtntap01-04,prtntap01-04:prtntap01_04_tier02_aggr01:STANDARD_STORAGE_305,43.33458333318184,0.39122268447267466,38.55545454564336,0.3680920307118326,47.47649494904847,0.4093260861554435
aus-mel-a700-01,aus-mel-a700-01:mtcntap01_05_root:vol0,38.75939450657303,2.9072740103797288,37.689144056279055,3.0598071278768173,39.759846014456514,2.7842850868341236
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:FAST_STORAGE_901,38.34091114489457,1.4498876390682953,66.35304653714932,2.487864423048859,14.105692884179778,0.5374009619337509
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:LOW_STORAGE_101_REPLICA,37.33090456623948,0.19565948976310857,46.70527893467132,0.23382928761984126,29.255389297048197,0.15978774780432736
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:C1036_MGMT01,36.775287698181806,0.22200206725380175,38.78992618475526,0.2417637541024552,35.02926767648486,0.20585360103893643
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1036REPFSS1_S001,36.68527721865374,0.19227561469033638,55.14158996629373,0.2760655539190516,20.786164430024098,0.11353034362455364
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:HCP01,35.96460137074676,0.3246868162103564,58.520178710000046,0.5586968607381472,16.416434343393934,0.14153687684022942
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:temp__1227__3625__C1026REP002_M001,33.868574075733335,0.05786580588133169,3.0955092596666667,0.004521978350571343,54.38395061977778,0.10476043077122198
aus-mel-a700-02,aus-mel-a700-02:mtcntap01_06_root:vol0,33.781577061096776,4.491531020788099,32.76769736894737,4.052656734379036,34.7569549927848,4.98072809813309
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S003,33.53425983207444,0.17576043882582357,34.4950552245874,0.17269898336020115,32.70658669274097,0.17863757589878893
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1036FSS1_S001,33.43074495009414,0.3018112735211761,41.774893163846144,0.3988282705692426,26.1991498315091,0.22588010072438167
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:LOW_STORAGE_301,31.79254599551948,0.28702168646592724,31.78203379909092,0.30342563715362536,31.801656565757586,0.27418299580226296
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:STANDARD_STORAGE_301_REPLICA,30.38816663396992,0.1313332074979337,32.94873002815032,0.14764828117896628,28.199528648999987,0.1182802720805047
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1064_JOURNAL_001,29.96841205855421,0.12951908967321266,31.937703341045754,0.1431177164971252,28.285163085251398,0.11863945767347514
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1045REP001_M002,29.914968178802585,0.1567909344323118,31.207589420559437,0.15624033447587118,28.80144506090361,0.15730838489495674
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1034REP002_M005,29.159543845391532,0.12602327967067617,19.936964413836606,0.08934057625632992,37.042530733815646,0.15537141305734364
prtntap01-03,prtntap01-03:prtntap01_03_tier02_aggr01:MTC_MGMT02_REPLICA,25.356501623311676,0.1530700677286036,27.09828088573426,0.16889390522306955,23.84695959587879,0.1401394557253924
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:PRT_MGMT02,25.247395382532478,0.2279323588173087,27.37847125111888,0.2613844707414722,23.40046296309091,0.2017507806586591
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:STANDARD_STORAGE_302_REPLICA,24.737669876051175,0.1069125877181087,21.580660856660142,0.09670623054271761,27.436118926145248,0.11507822176072523
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1032REP003_S002,24.72487075760843,0.10685727180193384,18.719104030633996,0.08388315825745123,29.858291479547475,0.1252377968447047
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:LOW_STORAGE_401,24.41051767701299,0.14735942874215183,23.370031080069936,0.14565705591956674,25.312272727696964,0.14875054025105905
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1000_MGMT01,23.55268481310241,0.10179125575265109,23.868713688758174,0.10695934401984745,23.28255957301676,0.09765650750068972
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1034_MGMT01,23.40400162337662,0.21129028222337232,25.489372572027964,0.2433490934596813,21.596680134545448,0.1861991826252473
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_AR01,23.237283768660188,0.121791720251225,30.084549607139852,0.15061785227406418,17.338735486114455,0.09470109814538469
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:MTC_MGMT01_REPLICA,22.240702561493517,0.134260865240562,23.489413364335675,0.14640112305390313,21.158486532363618,0.12434032836332377
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1027REP004_AR001,21.113809092551197,0.091250791929119,29.153100036366002,0.13063948466998138,14.242236386385468,0.05973772171104271
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1027_MGMT01,21.06028207807229,0.09101945600866092,21.847109658627463,0.09790022823546811,20.387742302513978,0.08551446858081029
aus-mel-a700-01,aus-mel-a700-01:mtcntap01_05_ssd:temp__1130__3710__C1027REP004_S002,18.584873188173916,0.36025201068289653,24.483169192636353,0.5084750420590927,13.178101850749995,0.24073835113959902
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:C1024_MGMT01,17.857169913311694,0.16121373307912049,17.957571872517484,0.17144238539279677,17.770154881999996,0.15320819188592794
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTC_OFFLOAD01,17.507967809789147,0.07566687378434289,17.843118191764702,0.079957732198976,17.221498488882688,0.07223395654066295
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:PRT_DEVTEST01,16.59755411243504,0.14984197784071657,16.580924630769236,0.15829942326822719,16.611966329878797,0.14322268668849103
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1030_MGMT01,15.770929356716863,0.0681596478849623,15.714577886993464,0.07041941866910341,15.81909569675978,0.06635170985904548
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:MTC_DR01_TIER2_4,14.97026545966868,0.06469929573559685,15.476658496934636,0.06935326561946169,14.53742671831843,0.06097586980958561
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S005,14.796993611488679,0.07755430128714656,10.127872930139862,0.05070504590436922,18.819187933373485,0.10278706684937294
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1064_DR_MGMT01,14.257982266644587,0.061620912050476755,14.037003449516344,0.06290195192511513,14.44686360195531,0.06059601133119688
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:C1036FS003,12.841506132545451,0.07752056031415928,12.78182983667132,0.0796645796873647,12.893225588969695,0.0757685527716151
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:MTC_OFFLOAD03,12.826962851524103,0.4850603266816065,13.442875180857147,0.5040318817496428,12.294094881202245,0.46838240911035306
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1036REP001_M002,11.699971020854377,0.06132212403590645,20.907267870356648,0.10467192710787082,3.7683839758012057,0.02058224494096704
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1000REP003_M001,11.180013105563331,0.0568902040055436,11.058919517622382,0.055366316862550134,11.290308539165604,0.05832234379766347
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1046_MGMT01,10.101146211216816,0.05294233120449485,10.244890055139857,0.0512908904085064,9.977318683018071,0.05449434513750777
prtntap01-03,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_401,9.758267496613644,0.05890791595821875,9.555668220930068,0.059557066725162124,9.933853535539395,0.0583774557141801
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:temp__1129__3623__C1027REP004_S001,9.610648146666668,0.00037532362349303503,9.610648146666668,0.0008444466502831661,,
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTC_ISO,9.362021282640773,0.04906841472492559,10.604205205426574,0.05308979638956433,8.291947180481927,0.04528914489664077
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTC_DR01_STG,7.840820145495144,0.041095464651003576,8.912724687636361,0.044621424215811695,6.917432497746987,0.03778178947408429
prtntap01-02,prtntap01-02:prtntap01_02_tier01_aggr01:FAST_STORAGE_401,7.374324104205206,0.5729976161281443,7.300419580370633,0.5851124993211513,7.438765243890241,0.5630218950642129
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1029REP001_AR001,6.722985316608436,0.029055758322868854,5.778928830529408,0.025896260892430537,7.529916279569834,0.03158352600062078
prtntap01-04,prtntap01-04:prtntap01_04_tier02_aggr01:C1040FS003_M002,5.8731132756461095,0.05302220455760101,2.195005827489511,0.02095589747252034,9.060806397381825,0.07811917084512657
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:PRT_ISO,5.169018759032468,0.046665670682700285,5.728735431279722,0.05469269868973326,4.683930976418184,0.040383249362807606
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:FAST_STORAGE_302_REPLICA,4.6649599907680726,0.020161274150452543,3.963945170620917,0.017763042479324913,5.264151429217877,0.02207998832430657
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:C1027REP004_M003,4.2972550828012075,0.018572107368602757,4.08325798847711,0.018297701401354238,4.480168800296087,0.018791646883941852
prtntap01-01,prtntap01-01:prtntap01_01_tier01_aggr01:TEST_NFS3,4.222053571418832,0.17004373090570332,4.209842657314686,0.18238449241077867,4.232636363642423,0.16067237844912535
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S004,4.097921992666664,0.02147811137958047,4.04460460062937,0.020249253061778202,4.14385203520482,0.022632984890977488
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1041REP001_S002,3.874586944557267,0.016745397551870888,3.4772993827581455,0.015582308531171719,4.214167933134057,0.017675931251486032
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:LOW_STORAGE_301_REPLICA,3.3327636920481947,0.014403716775070333,3.4558451343921557,0.015486168774267015,3.227560001106145,0.013537697024610615
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:PRT_MGMT02_REPLICA,3.182910642334338,0.013756073832035141,3.5429003268039216,0.015876276360092624,2.8752099623128484,0.01205979790882077
prtntap01-03,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_402,3.003649891775973,0.01813218949511826,2.940992618489512,0.018330156465032735,3.057952861957577,0.017970418743976938
prtntap01-03,prtntap01-03:prtntap01_03_tier02_aggr01:STANDARD_STORAGE_403,2.9786724386883123,0.017981407636776206,2.9274300699650357,0.01824562594463791,3.0230824915818175,0.017765498921567112
prtntap01-04,prtntap01-04:prtntap01_04_tier02_aggr01:C1046FS002_M002,2.611832611834415,0.023579508263385694,1.616216006202797,0.015430144419329092,3.474700336715149,0.029957676760194767
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1046REP002_M002,2.608277754857605,0.013670557962783214,2.9682315711818186,0.014860407423130426,2.2981970576626507,0.012552344736410629
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1000VBCK002,2.2103671959578293,0.009552883432883536,0.26787581701307195,0.0012003923646708064,3.870708989134078,0.016235324997017977
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1034REP002_M001,2.110255089378643,0.011060311526210115,2.9519353586223764,0.014778820676180348,1.38519317069277,0.007565679429918416
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:C1000VBCK001,2.0200351732045463,0.0121943841216767,3.764061771461535,0.02346005249424065,0.5085454547151509,0.0029885270257982823
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTC_C1041_MGMT01,2.0064408338192794,0.008671543549644185,2.062869462601307,0.00924403247680376,1.9582085421787725,0.008213521652869447
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_S002,1.765030267883496,0.009250912230582359,2.6282944646083926,0.01315851733107474,1.0213749658855416,0.005578568919574734
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:LOW_STORAGE_401_REPLICA,1.696383008731391,0.008891116831692303,1.659327915412587,0.008307400645896001,1.7283039626144576,0.009439689723606674
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTC_TEMPLATE,1.4354534533162657,0.006203819681154024,1.438558460457515,0.006446399721037618,1.4327994527988817,0.0060097426174483175
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1046REP002_S002,1.4237537837313912,0.007462207040252306,1.7073811749790222,0.008547978578594947,1.1794241635602407,0.006441805606747075
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTCUN905,1.3527784060291212,0.007090209459472309,1.8428030275244727,0.00922596607874785,0.9306487622108444,0.005083038485683728
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:STANDARD_STORAGE_402_REPLICA,1.031380715877022,0.005405693405096505,1.2433018400839153,0.006224572258093198,0.8488221570722891,0.004636116080625083
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1034REP002_AR02,0.9431760833883537,0.004943393506714647,0.7428689092517483,0.003719162197665767,1.1157298538795173,0.006093918583658955
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:MTCUN906,0.9228601298524047,0.0039884663785536845,0.402214960058824,0.0018023865401311122,1.3678808615754205,0.005737447689097934
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:MTCUN904,0.8276760449190957,0.004338032376115317,0.8651631673566437,0.004331426590576535,0.7953829213734943,0.004344240452856335
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:C1027REP004_AR002,0.806383007291262,0.004226430877941701,0.8410517258111888,0.004210713015394869,0.776517785915663,0.004241202428777313
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:STANDARD_STORAGE_401_REPLICA,0.7280590595242715,0.0038159178235599206,0.7266558154685318,0.003637991583638475,0.7292678781987949,0.003983131812748886
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:JarekVVOL,0.6238388668524109,0.002696140255266859,0.6224636891830068,0.0027893546648282957,0.6250142980446927,0.002621563719986274
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:FAST_STORAGE_401_REPLICA,0.6202663167896437,0.0032509523267769463,0.6200027846713289,0.0031040347637104823,0.6204933354216867,0.003389024551610739
mtcntap01-02,mtcntap01-02:mtcntap01_02_tier01_aggr01:STANDARD_STORAGE_403_REPLICA,0.5552940115746755,0.05375901995307218,0.5640326340769231,0.05909944494821236,0.5477205387393939,0.0497470553245795
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1034REP002_M004,0.4851124472621354,0.0025425811405299084,0.045988438909090934,0.00023024043864297708,0.8633939725301198,0.0047157047522980305
mtcntap01-01,mtcntap01-01:mtcntap01_01_tier01_aggr01:Testvvol2,0.3684579986355419,0.0139334898880892,0.36989177483766184,0.01386885207270475,0.36721754057303346,0.013990313071697754
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1035REPA001,0.368377322158576,0.0019307466489582538,0.37041679872727246,0.0018544862196406401,0.36662042366867426,0.0020024157327824896
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:vcloud001,0.3526199242135923,0.0018481586571125383,0.3544774095874125,0.0017746859038587318,0.3510198012710843,0.0019172079000667524
prtntap01-03,prtntap01-03:prtntap01_03_tier03_aggr01:Standard,0.30263888888636353,0.001826945842424723,0.3748018648041959,0.0023360061436588937,0.24009764309090884,0.0014109619672238788
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:TEST_VSC,0.2295825799902913,0.0012032928476108304,0.22967313687412588,0.0011498551599661714,0.22950457014457842,0.0012535132587657132
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier03_aggr01:TESTLUN,0.14260681202265374,0.0007474336987357578,0.13962834771328664,0.0006990472559429768,0.14517259754216874,0.0007929069809543665
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:C1000_CIFS,0.13158941155421686,0.000568710172625614,0.13909586055555542,0.0006233097516229172,0.12517328475419,0.0005250275762485526
mtcntap01-04,mtcntap01-04:mtcntap01_04_tier02_aggr01:C1034REP002_M003,0.12928090924595467,0.0006775897083953871,0.2347919052727273,0.001175482198181918,0.03838890664457837,0.00020967339969824532
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:vcloud001,0.10395382418831171,0.0009384904857043111,0.10583916101398601,0.0010104549969798481,0.10231986560606057,0.0008821668526589315
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:mtcsvm001_root,0.07671751174096386,0.0003315618546377866,0.07807280320261438,0.00034985613071706077,0.07555907825698327,0.000316925450975758
prtntap01-01,prtntap01-01:prtntap01_01_tier01_aggr01:Extreme,0.06270111836688325,0.002525295313929894,0.04240093245454539,0.0018369504926815392,0.08029461282424247,0.003048011997898286
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier02_aggr01:mtcsvm002_root,0.05762130373795185,0.00024903083924972085,0.056784676862745104,0.00025446079193110557,0.05833640939106145,0.0002446865853986233
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:mtcsvm004_root,0.05521379287349402,0.0002386259297425472,0.05572076981699348,0.00024969326230233957,0.05478045503910615,0.00022977146913940013
prtntap01-04,prtntap01-04:prtntap01_04_tier03_aggr01:bauer_mel,0.053832070713636306,0.00034713823720005775,0.05263087602884616,0.0003654336098749064,0.054909003879310365,0.00033281920913049763
mtcntap01-03,mtcntap01-03:mtcntap01_03_tier03_aggr01:mtcsvm005_root,0.053728338183734986,0.00023220601203744886,0.051517792320261435,0.00023085907953729302,0.055617799173184386,0.00023328363039700685
