,imdb_id,production_co,genre,date,occurences
176,tt0386676,NBC Universal,Comedy,2017-09-25,5873
177,tt0386676,NBC Universal,Comedy,2017-09-24,6096
178,tt0386676,NBC Universal,Comedy,2017-09-26,4847
179,tt0386676,NBC Universal,Comedy,2017-09-27,5916
180,tt0386676,NBC Universal,Comedy,2017-09-28,5461
181,tt0386676,NBC Universal,Comedy,2017-09-29,5623
182,tt0386676,NBC Universal,Comedy,2017-09-30,5862
183,tt0386676,NBC Universal,Comedy,2017-10-01,5642
184,tt0386676,NBC Universal,Comedy,2017-10-02,5386
185,tt0386676,NBC Universal,Comedy,2017-10-03,5516
186,tt0386676,NBC Universal,Comedy,2017-10-04,5826
187,tt0386676,NBC Universal,Comedy,2017-10-05,5994
188,tt0386676,NBC Universal,Comedy,2017-10-06,5331
189,tt0386676,NBC Universal,Comedy,2017-10-07,5632
190,tt0386676,NBC Universal,Comedy,2017-10-08,5904
191,tt0386676,NBC Universal,Comedy,2017-10-09,5201
192,tt0386676,NBC Universal,Comedy,2017-10-10,5457
193,tt0386676,NBC Universal,Comedy,2017-10-11,5477
194,tt0386676,NBC Universal,Comedy,2017-10-12,5157
195,tt0386676,NBC Universal,Comedy,2017-10-13,5471
196,tt0386676,NBC Universal,Comedy,2017-10-14,5479
197,tt0386676,NBC Universal,Comedy,2017-10-15,5561
198,tt0386676,NBC Universal,Comedy,2017-10-16,5483
199,tt0386676,NBC Universal,Comedy,2017-10-17,5392
200,tt0386676,NBC Universal,Comedy,2017-10-19,4399
201,tt0386676,NBC Universal,Comedy,2017-10-18,4645
202,tt0386676,NBC Universal,Comedy,2017-10-20,5104
203,tt0386676,NBC Universal,Comedy,2017-10-22,5587
204,tt0386676,NBC Universal,Comedy,2017-10-21,5276
205,tt0386676,NBC Universal,Comedy,2017-10-23,5426
206,tt0386676,NBC Universal,Comedy,2017-10-25,4749
207,tt0386676,NBC Universal,Comedy,2017-10-24,5365
208,tt0386676,NBC Universal,Comedy,2017-10-27,5005
209,tt0386676,NBC Universal,Comedy,2017-10-31,7196
210,tt0386676,NBC Universal,Comedy,2017-10-29,6995
211,tt0386676,NBC Universal,Comedy,2017-10-30,7157
212,tt0386676,NBC Universal,Comedy,2017-11-03,5818
213,tt0386676,NBC Universal,Comedy,2017-11-01,7463
214,tt0386676,NBC Universal,Comedy,2017-11-02,7096
215,tt0386676,NBC Universal,Comedy,2017-11-05,7727
216,tt0386676,NBC Universal,Comedy,2017-11-04,7715
217,tt0386676,NBC Universal,Comedy,2017-11-06,7751
218,tt0386676,NBC Universal,Comedy,2017-11-08,6604
219,tt0386676,NBC Universal,Comedy,2017-11-09,6430
220,tt0386676,NBC Universal,Comedy,2017-11-07,7011
221,tt0386676,NBC Universal,Comedy,2017-11-10,6855
222,tt0386676,NBC Universal,Comedy,2017-11-11,7286
223,tt0386676,NBC Universal,Comedy,2017-11-12,7585
224,tt0386676,NBC Universal,Comedy,2017-11-15,7251
225,tt0386676,NBC Universal,Comedy,2017-11-14,7607
226,tt0386676,NBC Universal,Comedy,2017-11-13,7109
227,tt0386676,NBC Universal,Comedy,2017-11-17,7067
228,tt0386676,NBC Universal,Comedy,2017-11-16,7424
229,tt0386676,NBC Universal,Comedy,2017-11-18,7297
230,tt0386676,NBC Universal,Comedy,2017-11-19,8035
231,tt0386676,NBC Universal,Comedy,2017-11-20,7378
232,tt0386676,NBC Universal,Comedy,2017-11-21,7292
233,tt0386676,NBC Universal,Comedy,2017-11-23,7030
234,tt0386676,NBC Universal,Comedy,2017-11-22,6872
235,tt0386676,NBC Universal,Comedy,2017-11-24,6833
236,tt0386676,NBC Universal,Comedy,2017-11-25,6733
237,tt0386676,NBC Universal,Comedy,2017-11-26,7363
238,tt0386676,NBC Universal,Comedy,2017-11-27,7067
239,tt0386676,NBC Universal,Comedy,2017-11-29,6972
240,tt0386676,NBC Universal,Comedy,2017-11-28,6837
241,tt0386676,NBC Universal,Comedy,2017-11-30,7181
242,tt0386676,NBC Universal,Comedy,2017-12-01,7056
243,tt0386676,NBC Universal,Comedy,2017-12-02,7585
244,tt0386676,NBC Universal,Comedy,2017-12-03,7839
245,tt0386676,NBC Universal,Comedy,2017-12-05,7995
246,tt0386676,NBC Universal,Comedy,2017-12-04,7959
247,tt0386676,NBC Universal,Comedy,2017-12-06,7720
248,tt0386676,NBC Universal,Comedy,2017-12-07,7733
249,tt0386676,NBC Universal,Comedy,2017-12-08,7525
250,tt0386676,NBC Universal,Comedy,2017-12-09,7551
251,tt0386676,NBC Universal,Comedy,2017-12-11,7984
252,tt0386676,NBC Universal,Comedy,2017-12-10,7936
253,tt0386676,NBC Universal,Comedy,2017-12-14,7104
254,tt0386676,NBC Universal,Comedy,2017-12-13,7779
255,tt0386676,NBC Universal,Comedy,2017-12-12,7577
256,tt0386676,NBC Universal,Comedy,2017-12-16,7593
257,tt0386676,NBC Universal,Comedy,2017-12-17,8279
258,tt0386676,NBC Universal,Comedy,2017-12-15,7464
259,tt0386676,NBC Universal,Comedy,2017-12-18,8178
260,tt0386676,NBC Universal,Comedy,2017-12-19,8358
261,tt0386676,NBC Universal,Comedy,2017-12-20,8041
262,tt0386676,NBC Universal,Comedy,2017-12-22,7410
263,tt0386676,NBC Universal,Comedy,2017-12-23,7258
264,tt0386676,NBC Universal,Comedy,2017-12-21,7842
265,tt0386676,NBC Universal,Comedy,2017-12-25,6930
266,tt0386676,NBC Universal,Comedy,2017-12-24,7464
267,tt0386676,NBC Universal,Comedy,2017-12-26,7716
268,tt0386676,NBC Universal,Comedy,2017-12-27,7851
269,tt0386676,NBC Universal,Comedy,2017-12-28,8426
270,tt0386676,NBC Universal,Comedy,2017-12-29,8137
271,tt0386676,NBC Universal,Comedy,2017-12-31,7257
272,tt0386676,NBC Universal,Comedy,2018-01-01,8367
273,tt0386676,NBC Universal,Comedy,2017-12-30,8292
274,tt0386676,NBC Universal,Comedy,2018-01-02,8928
275,tt0386676,NBC Universal,Comedy,2018-01-04,8471
276,tt0386676,NBC Universal,Comedy,2018-01-03,8595
277,tt0386676,NBC Universal,Comedy,2018-01-05,8199
278,tt0386676,NBC Universal,Comedy,2018-01-06,8382
279,tt0386676,NBC Universal,Comedy,2018-01-07,8582
280,tt0386676,NBC Universal,Comedy,2018-01-10,8306
281,tt0386676,NBC Universal,Comedy,2018-01-09,8334
282,tt0386676,NBC Universal,Comedy,2018-01-08,8295
283,tt0386676,NBC Universal,Comedy,2018-01-12,8320
284,tt0386676,NBC Universal,Comedy,2018-01-11,8014
285,tt0386676,NBC Universal,Comedy,2018-01-13,8053
286,tt0386676,NBC Universal,Comedy,2018-01-16,8791
287,tt0386676,NBC Universal,Comedy,2018-01-14,8242
288,tt0386676,NBC Universal,Comedy,2018-01-15,8591
289,tt0386676,NBC Universal,Comedy,2018-01-17,8412
290,tt0386676,NBC Universal,Comedy,2018-01-18,9507
291,tt0386676,NBC Universal,Comedy,2018-01-19,9291
292,tt0386676,NBC Universal,Comedy,2018-01-20,10541
293,tt0386676,NBC Universal,Comedy,2018-01-22,9359
294,tt0386676,NBC Universal,Comedy,2018-01-21,9766
295,tt0386676,NBC Universal,Comedy,2018-01-24,8581
296,tt0386676,NBC Universal,Comedy,2018-01-25,8445
297,tt0386676,NBC Universal,Comedy,2018-01-23,9139
298,tt0386676,NBC Universal,Comedy,2018-01-26,8451
299,tt0386676,NBC Universal,Comedy,2018-01-27,8636
300,tt0386676,NBC Universal,Comedy,2018-01-28,8838
301,tt0386676,NBC Universal,Comedy,2018-01-31,8740
302,tt0386676,NBC Universal,Comedy,2018-01-29,8590
303,tt0386676,NBC Universal,Comedy,2018-01-30,8658
304,tt0386676,NBC Universal,Comedy,2018-02-01,8841
305,tt0386676,NBC Universal,Comedy,2018-02-02,8743
306,tt0386676,NBC Universal,Comedy,2018-02-03,9160
307,tt0386676,NBC Universal,Comedy,2018-02-06,8895
308,tt0386676,NBC Universal,Comedy,2018-02-05,8961
309,tt0386676,NBC Universal,Comedy,2018-02-04,9784
310,tt0386676,NBC Universal,Comedy,2018-02-07,8559
311,tt0386676,NBC Universal,Comedy,2018-02-09,8267
312,tt0386676,NBC Universal,Comedy,2018-02-08,8623
313,tt0386676,NBC Universal,Comedy,2018-02-11,8567
314,tt0386676,NBC Universal,Comedy,2018-02-10,8274
315,tt0386676,NBC Universal,Comedy,2018-02-12,8230
316,tt0386676,NBC Universal,Comedy,2018-02-15,8236
317,tt0386676,NBC Universal,Comedy,2018-02-14,8330
318,tt0386676,NBC Universal,Comedy,2018-02-13,7943
319,tt0386676,NBC Universal,Comedy,2018-02-16,7461
320,tt0386676,NBC Universal,Comedy,2018-02-17,8067
321,tt0386676,NBC Universal,Comedy,2018-02-18,8804
322,tt0386676,NBC Universal,Comedy,2018-02-19,8499
323,tt0386676,NBC Universal,Comedy,2018-02-21,8517
324,tt0386676,NBC Universal,Comedy,2018-02-20,8812
325,tt0386676,NBC Universal,Comedy,2018-02-22,8707
326,tt0386676,NBC Universal,Comedy,2018-02-24,8596
327,tt0386676,NBC Universal,Comedy,2018-02-23,8828
328,tt0386676,NBC Universal,Comedy,2018-02-26,7967
329,tt0386676,NBC Universal,Comedy,2018-02-25,8712
330,tt0386676,NBC Universal,Comedy,2018-02-27,9023
331,tt0386676,NBC Universal,Comedy,2018-03-02,8278
332,tt0386676,NBC Universal,Comedy,2018-02-28,8171
333,tt0386676,NBC Universal,Comedy,2018-03-01,8155
334,tt0386676,NBC Universal,Comedy,2018-03-05,8213
335,tt0386676,NBC Universal,Comedy,2018-03-03,7989
336,tt0386676,NBC Universal,Comedy,2018-03-04,8552
337,tt0386676,NBC Universal,Comedy,2018-03-07,8005
338,tt0386676,NBC Universal,Comedy,2018-03-06,7690
339,tt0386676,NBC Universal,Comedy,2018-03-08,8519
340,tt0386676,NBC Universal,Comedy,2018-03-10,7784
341,tt0386676,NBC Universal,Comedy,2018-03-09,7982
342,tt0386676,NBC Universal,Comedy,2018-03-11,8187
343,tt0386676,NBC Universal,Comedy,2018-03-14,8155
344,tt0386676,NBC Universal,Comedy,2018-03-12,7754
345,tt0386676,NBC Universal,Comedy,2018-03-13,8473
346,tt0386676,NBC Universal,Comedy,2018-03-15,8073
347,tt0386676,NBC Universal,Comedy,2018-03-16,7676
348,tt0386676,NBC Universal,Comedy,2018-03-17,8175
349,tt0386676,NBC Universal,Comedy,2018-03-18,5673
350,tt0386676,NBC Universal,Comedy,2018-03-19,7394
351,tt0386676,NBC Universal,Comedy,2018-03-20,7978
352,tt0386676,NBC Universal,Comedy,2018-03-21,8294
353,tt0386676,NBC Universal,Comedy,2018-03-22,7421
354,tt0386676,NBC Universal,Comedy,2018-03-23,7575
355,tt0386676,NBC Universal,Comedy,2018-03-24,8498
356,tt0386676,NBC Universal,Comedy,2018-03-26,8715
357,tt0386676,NBC Universal,Comedy,2018-03-25,8840
358,tt0386676,NBC Universal,Comedy,2018-03-27,8410
359,tt0386676,NBC Universal,Comedy,2018-03-28,7619
360,tt0386676,NBC Universal,Comedy,2018-03-29,8418
361,tt0386676,NBC Universal,Comedy,2018-03-30,7820
362,tt0386676,NBC Universal,Comedy,2018-03-31,8859
363,tt0386676,NBC Universal,Comedy,2018-04-01,8261
364,tt0386676,NBC Universal,Comedy,2018-04-02,9036
365,tt0386676,NBC Universal,Comedy,2018-04-03,8127
366,tt0386676,NBC Universal,Comedy,2018-04-04,8596
367,tt0386676,NBC Universal,Comedy,2018-04-05,8208
368,tt0386676,NBC Universal,Comedy,2018-04-07,8443
369,tt0386676,NBC Universal,Comedy,2018-04-06,8104
370,tt0386676,NBC Universal,Comedy,2018-04-08,9385
371,tt0386676,NBC Universal,Comedy,2018-04-09,9110
372,tt0386676,NBC Universal,Comedy,2018-04-10,8381
373,tt0386676,NBC Universal,Comedy,2018-04-12,8361
