,imdb_id,production_co,genre,date,occurences
77,tt5753856,Netflix,Crime,2018-02-16,25201
78,tt5753856,Netflix,Crime,2018-02-17,25270
79,tt5753856,Netflix,Crime,2018-02-18,24759
80,tt5753856,Netflix,Crime,2018-02-19,23364
81,tt5753856,Netflix,Crime,2018-02-21,23264
82,tt5753856,Netflix,Crime,2018-02-20,23569
83,tt5753856,Netflix,Crime,2018-02-22,23427
84,tt5753856,Netflix,Crime,2018-02-24,24716
85,tt5753856,Netflix,Crime,2018-02-23,22453
86,tt5753856,Netflix,Crime,2018-02-26,23530
87,tt5753856,Netflix,Crime,2018-02-25,24261
88,tt5753856,Netflix,Crime,2018-02-27,21242
89,tt5753856,Netflix,Crime,2018-03-02,22983
90,tt5753856,Netflix,Crime,2018-03-01,20392
91,tt5753856,Netflix,Crime,2018-02-28,22428
92,tt5753856,Netflix,Crime,2018-03-05,21444
93,tt5753856,Netflix,Crime,2018-03-03,22746
94,tt5753856,Netflix,Crime,2018-03-04,20907
95,tt5753856,Netflix,Crime,2018-03-06,22930
96,tt5753856,Netflix,Crime,2018-03-07,21790
97,tt5753856,Netflix,Crime,2018-03-08,20427
98,tt5753856,Netflix,Crime,2018-03-10,21667
99,tt5753856,Netflix,Crime,2018-03-09,22596
100,tt5753856,Netflix,Crime,2018-03-11,22898
101,tt5753856,Netflix,Crime,2018-03-14,20505
102,tt5753856,Netflix,Crime,2018-03-12,19999
103,tt5753856,Netflix,Crime,2018-03-13,19090
104,tt5753856,Netflix,Crime,2018-03-15,18607
105,tt5753856,Netflix,Crime,2018-03-16,20067
106,tt5753856,Netflix,Crime,2018-03-17,18661
107,tt5753856,Netflix,Crime,2018-03-18,13711
108,tt5753856,Netflix,Crime,2018-03-19,15236
109,tt5753856,Netflix,Crime,2018-03-20,16808
110,tt5753856,Netflix,Crime,2018-03-21,16724
111,tt5753856,Netflix,Crime,2018-03-22,15900
112,tt5753856,Netflix,Crime,2018-03-23,17482
113,tt5753856,Netflix,Crime,2018-03-24,18445
114,tt5753856,Netflix,Crime,2018-03-26,16954
115,tt5753856,Netflix,Crime,2018-03-25,17473
116,tt5753856,Netflix,Crime,2018-03-27,15459
